job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI05214,Data Scientist,204536,USD,SE,Contract,India,L,Singapore,0,"SQL, Python, NLP, R, Git",Master,0,Consulting,2024-07-05,2024-07-30,2105,5.7,DeepTech Ventures
AI05215,AI Specialist,38596,USD,EN,Part-time,India,S,China,0,"Linux, Docker, Scala, Java, Spark",Master,2,Gaming,2025-01-06,2025-02-14,2117,4.5,Future Systems
AI05216,Data Engineer,53947,USD,MI,Contract,India,S,Netherlands,100,"Python, Azure, Hadoop, Git",Bachelor,6,Technology,2024-02-10,2024-04-22,1769,6.8,Neural Networks Co
AI05217,NLP Engineer,36054,USD,EN,Freelance,France,S,Norway,50,"PyTorch, TensorFlow, Tableau",Bachelor,1,Transportation,2024-06-15,2024-07-21,2111,5.4,TechCorp Inc
AI05218,AI Specialist,95925,USD,MI,Full-time,Germany,L,Netherlands,100,"Python, TensorFlow, Java",Master,3,Finance,2024-01-21,2024-02-05,1162,6.8,TechCorp Inc
AI05219,Research Scientist,40871,USD,EN,Full-time,Switzerland,L,Australia,100,"SQL, PyTorch, Java",Associate,12,Transportation,2024-08-28,2024-11-01,1613,4.1,Cognitive Computing
AI05220,Autonomous Systems Engineer,60033,USD,MI,Full-time,Australia,M,Denmark,100,"PyTorch, NLP, GCP, Azure, SQL",Associate,4,Media,2025-02-10,2025-04-04,2045,7.1,Autonomous Tech
AI05221,NLP Engineer,27636,USD,EN,Full-time,Canada,S,Switzerland,100,"Kubernetes, Hadoop, SQL, Scala, Python",Associate,19,Transportation,2024-05-23,2024-06-10,781,6.3,DataVision Ltd
AI05222,Data Analyst,90426,USD,MI,Contract,Denmark,S,Finland,100,"SQL, Data Visualization, Docker",Master,3,Technology,2024-08-08,2024-09-19,806,5.3,DeepTech Ventures
AI05223,Head of AI,29627,EUR,EN,Freelance,Switzerland,M,Germany,0,"MLOps, Spark, Linux, TensorFlow",Bachelor,6,Consulting,2024-04-27,2024-07-07,2229,10.0,TechCorp Inc
AI05224,AI Architect,114846,USD,MI,Contract,China,L,Singapore,100,"GCP, Linux, Azure",Master,3,Telecommunications,2025-03-10,2025-04-07,1432,8.2,Machine Intelligence Group
AI05225,AI Product Manager,301884,EUR,SE,Freelance,Germany,L,Finland,50,"Python, Kubernetes, Data Visualization",PhD,19,Finance,2024-05-07,2024-07-15,676,6.8,Digital Transformation LLC
AI05226,AI Research Scientist,56403,USD,MI,Freelance,United Kingdom,S,Germany,0,"SQL, Data Visualization, Scala, Hadoop, Statistics",Master,18,Technology,2025-01-25,2025-02-26,2107,6.2,Smart Analytics
AI05227,Deep Learning Engineer,46147,USD,EN,Contract,Ireland,L,Switzerland,100,"Data Visualization, Scala, Java, Statistics",Associate,2,Finance,2024-11-24,2025-01-29,768,7.8,Predictive Systems
AI05228,Research Scientist,118814,USD,MI,Freelance,China,M,Australia,50,"Scala, Python, TensorFlow, GCP, Hadoop",PhD,1,Real Estate,2025-01-22,2025-03-31,699,6.5,Cognitive Computing
AI05229,Data Scientist,85840,USD,MI,Full-time,Australia,M,Ireland,100,"Hadoop, PyTorch, NLP",Associate,0,Media,2024-06-22,2024-08-20,2284,6.1,Future Systems
AI05230,Data Scientist,60258,USD,MI,Full-time,Australia,S,Australia,0,"Python, Linux, Azure",Associate,7,Telecommunications,2025-03-08,2025-04-14,656,6.2,DataVision Ltd
AI05231,ML Ops Engineer,97970,USD,MI,Full-time,Sweden,M,Ireland,0,"Mathematics, AWS, Scala, Data Visualization, Java",Associate,4,Finance,2024-06-07,2024-08-07,2496,8.7,Machine Intelligence Group
AI05232,Machine Learning Engineer,153771,EUR,SE,Freelance,Canada,S,Netherlands,0,"MLOps, AWS, Linux",Master,1,Telecommunications,2024-07-30,2024-08-23,2485,4.8,Cognitive Computing
AI05233,Data Scientist,72058,USD,MI,Full-time,United States,L,Austria,0,"Python, Spark, Kubernetes, GCP, Scala",Associate,6,Government,2025-03-08,2025-05-16,656,10.0,Machine Intelligence Group
AI05234,AI Product Manager,64209,USD,MI,Full-time,United States,L,South Korea,50,"NLP, SQL, Scala, Tableau, Java",Associate,7,Finance,2024-07-18,2024-09-18,834,8.1,Cloud AI Solutions
AI05235,Data Engineer,194089,USD,SE,Contract,Israel,M,Austria,0,"Linux, R, Mathematics, Computer Vision",Bachelor,11,Consulting,2024-01-24,2024-02-15,1285,10.0,Cognitive Computing
AI05236,Data Analyst,238782,USD,EX,Full-time,United States,S,United States,0,"Docker, GCP, Data Visualization, Tableau, Git",Master,8,Real Estate,2024-09-05,2024-10-01,681,2.8,Digital Transformation LLC
AI05237,Head of AI,65264,USD,MI,Part-time,Ireland,M,Ireland,50,"Tableau, Scala, Spark, Data Visualization, NLP",Bachelor,5,Retail,2024-02-16,2024-04-18,1535,6.8,Algorithmic Solutions
AI05238,Deep Learning Engineer,34368,USD,EN,Full-time,Australia,S,India,100,"Python, Mathematics, TensorFlow, GCP",Bachelor,14,Consulting,2024-03-06,2024-04-10,1401,10.0,TechCorp Inc
AI05239,AI Software Engineer,31741,USD,EN,Full-time,China,S,China,0,"PyTorch, Git, Hadoop, Tableau",PhD,16,Transportation,2024-10-30,2024-11-29,777,6.8,AI Innovations
AI05240,AI Specialist,107477,USD,MI,Freelance,India,L,Singapore,100,"Kubernetes, Git, Data Visualization",Associate,8,Healthcare,2024-11-27,2025-01-05,1176,7.7,Machine Intelligence Group
AI05241,Autonomous Systems Engineer,95642,USD,MI,Full-time,Germany,M,Norway,0,"Kubernetes, SQL, Scala, Tableau",Master,0,Gaming,2024-11-30,2025-01-05,2192,7.2,Cognitive Computing
AI05242,Machine Learning Engineer,137044,USD,SE,Full-time,Germany,M,United States,0,"Scala, Python, Data Visualization, Kubernetes, Azure",Associate,5,Retail,2024-08-03,2024-09-18,2135,6.9,DataVision Ltd
AI05243,AI Consultant,90942,USD,MI,Full-time,Switzerland,M,Sweden,100,"SQL, Mathematics, Hadoop, PyTorch",Associate,8,Energy,2024-02-25,2024-03-27,614,5.8,DataVision Ltd
AI05244,Computer Vision Engineer,36387,USD,EN,Full-time,India,L,India,100,"TensorFlow, Python, Computer Vision, GCP",Bachelor,3,Education,2024-02-17,2024-03-13,734,4.7,Neural Networks Co
AI05245,AI Product Manager,287404,USD,EX,Full-time,Austria,L,China,0,"Docker, Python, Tableau",Associate,0,Consulting,2024-02-24,2024-03-29,1228,7.7,Cognitive Computing
AI05246,Data Analyst,49455,USD,EN,Full-time,Australia,L,Israel,50,"Statistics, Java, R, SQL, Tableau",Associate,5,Media,2024-03-08,2024-05-12,575,5.0,DataVision Ltd
AI05247,Machine Learning Engineer,39785,USD,EN,Full-time,Israel,L,Singapore,100,"Linux, AWS, Azure, Data Visualization",Associate,0,Telecommunications,2024-03-31,2024-05-28,520,8.7,Machine Intelligence Group
AI05248,Data Scientist,40966,USD,EN,Freelance,Denmark,L,South Korea,100,"Deep Learning, Python, Git, Java, Linux",PhD,14,Finance,2024-05-03,2024-07-12,1949,6.0,Cloud AI Solutions
AI05249,AI Product Manager,45012,USD,EN,Full-time,China,S,Sweden,100,"Python, SQL, Spark",Master,11,Retail,2024-01-30,2024-02-24,1673,5.6,DeepTech Ventures
AI05250,Robotics Engineer,31812,USD,EN,Full-time,United States,S,United Kingdom,100,"PyTorch, Linux, Tableau, Scala, Spark",Master,18,Government,2024-04-12,2024-05-22,2327,9.6,TechCorp Inc
AI05251,ML Ops Engineer,25125,USD,EN,Full-time,United States,M,Ireland,100,"Kubernetes, Azure, TensorFlow",Associate,13,Consulting,2024-07-24,2024-08-12,1451,7.0,DataVision Ltd
AI05252,Data Engineer,53661,USD,EN,Freelance,United Kingdom,L,Singapore,100,"TensorFlow, SQL, Linux, Azure, Hadoop",Master,12,Telecommunications,2024-09-26,2024-11-11,1976,4.5,DeepTech Ventures
AI05253,Principal Data Scientist,33627,USD,EN,Contract,Canada,S,Netherlands,100,"PyTorch, R, Tableau, Spark, MLOps",Associate,5,Finance,2024-12-30,2025-01-29,1030,7.5,DeepTech Ventures
AI05254,Data Engineer,22327,USD,EN,Full-time,India,S,United States,0,"GCP, Docker, Azure, Linux",Master,8,Automotive,2024-05-14,2024-06-02,1673,6.9,Autonomous Tech
AI05255,Robotics Engineer,18508,USD,EN,Contract,Canada,S,Singapore,0,"Azure, Linux, Statistics",Associate,1,Media,2024-05-21,2024-07-09,1834,10.0,Smart Analytics
AI05256,Data Scientist,65601,USD,MI,Full-time,China,M,Denmark,100,"NLP, Python, Computer Vision, Data Visualization",Associate,2,Transportation,2024-04-05,2024-05-05,1719,6.7,AI Innovations
AI05257,AI Consultant,60667,GBP,MI,Full-time,Germany,S,United Kingdom,50,"GCP, Python, MLOps, Scala",Master,3,Gaming,2024-02-23,2024-04-24,1159,6.5,Advanced Robotics
AI05258,AI Architect,66856,USD,MI,Full-time,Netherlands,M,South Korea,100,"GCP, PyTorch, AWS, Tableau",Associate,19,Gaming,2024-10-01,2024-10-25,2168,4.0,DataVision Ltd
AI05259,NLP Engineer,89277,EUR,MI,Full-time,France,L,Netherlands,100,"Docker, Kubernetes, Tableau",Associate,16,Manufacturing,2024-07-21,2024-08-10,2170,4.1,AI Innovations
AI05260,ML Ops Engineer,28492,USD,EN,Full-time,China,S,Norway,100,"R, GCP, SQL, TensorFlow",Associate,7,Finance,2025-02-24,2025-05-02,2030,6.9,DeepTech Ventures
AI05261,Research Scientist,80141,USD,MI,Full-time,Germany,S,United States,0,"R, SQL, Tableau, PyTorch, Linux",Master,9,Energy,2024-05-17,2024-07-11,1396,5.6,Autonomous Tech
AI05262,ML Ops Engineer,76125,USD,MI,Contract,France,S,Israel,100,"NLP, GCP, Linux, Hadoop",Bachelor,4,Manufacturing,2025-04-22,2025-06-16,628,6.4,Machine Intelligence Group
AI05263,Data Analyst,32152,USD,EN,Contract,China,S,Israel,0,"Python, Hadoop, Tableau",Bachelor,4,Retail,2025-03-26,2025-04-17,2204,7.7,Digital Transformation LLC
AI05264,Machine Learning Researcher,47359,EUR,MI,Full-time,Ireland,S,India,0,"Mathematics, PyTorch, Computer Vision, GCP",Associate,2,Consulting,2024-02-20,2024-03-26,1502,8.2,Digital Transformation LLC
AI05265,Autonomous Systems Engineer,195127,USD,SE,Full-time,United States,L,Finland,0,"Linux, Azure, TensorFlow",PhD,0,Telecommunications,2024-08-08,2024-09-11,1879,5.0,DeepTech Ventures
AI05266,Deep Learning Engineer,43954,USD,MI,Full-time,India,S,Sweden,0,"Deep Learning, Git, GCP",Associate,10,Technology,2025-02-24,2025-04-10,967,6.6,Digital Transformation LLC
AI05267,Principal Data Scientist,81730,USD,MI,Freelance,Germany,S,Finland,100,"Mathematics, Kubernetes, AWS, Git",Bachelor,14,Media,2025-02-09,2025-04-18,1680,7.8,Cloud AI Solutions
AI05268,AI Research Scientist,81134,USD,MI,Contract,China,S,South Korea,100,"Python, Scala, AWS, TensorFlow",Bachelor,0,Media,2024-02-21,2024-04-09,2008,5.6,Quantum Computing Inc
AI05269,Data Engineer,31925,USD,EN,Full-time,United States,S,Norway,0,"Mathematics, Kubernetes, Tableau, Scala",PhD,3,Retail,2024-12-12,2025-01-12,1244,6.2,TechCorp Inc
AI05270,AI Consultant,196342,USD,SE,Contract,United States,M,United States,100,"Hadoop, Kubernetes, NLP, PyTorch, Spark",Master,3,Retail,2025-04-15,2025-05-03,1578,7.6,Smart Analytics
AI05271,AI Architect,38440,USD,EN,Contract,France,S,Ireland,100,"Python, GCP, Computer Vision, TensorFlow",Bachelor,2,Education,2025-03-20,2025-05-09,1304,8.4,DataVision Ltd
AI05272,Data Scientist,30990,GBP,EN,Full-time,United Kingdom,S,United Kingdom,0,"Linux, Java, MLOps, Azure",PhD,3,Finance,2025-03-19,2025-04-05,807,6.6,Cognitive Computing
AI05273,Research Scientist,33419,USD,EN,Freelance,India,S,Austria,0,"Deep Learning, SQL, Mathematics",Associate,10,Media,2024-05-30,2024-08-01,2424,3.9,Machine Intelligence Group
AI05274,Data Scientist,60288,USD,MI,Freelance,France,S,India,100,"Azure, GCP, Deep Learning, Computer Vision",Bachelor,7,Real Estate,2024-11-22,2025-01-26,1815,1.0,TechCorp Inc
AI05275,Data Analyst,40158,USD,EN,Full-time,United Kingdom,M,Sweden,0,"Java, Kubernetes, GCP",Bachelor,9,Education,2024-03-25,2024-04-19,2102,7.3,Autonomous Tech
AI05276,NLP Engineer,254411,USD,SE,Contract,South Korea,L,Australia,100,"Hadoop, Statistics, Kubernetes, Azure",Master,6,Manufacturing,2024-09-24,2024-11-21,2395,5.3,Advanced Robotics
AI05277,AI Architect,330488,EUR,EX,Full-time,United States,M,Netherlands,0,"Python, Kubernetes, GCP, Spark, Git",Master,0,Manufacturing,2024-11-14,2024-12-21,1073,9.9,Machine Intelligence Group
AI05278,Head of AI,26728,USD,EN,Freelance,India,L,Denmark,100,"Python, Kubernetes, Java, Deep Learning, AWS",Associate,10,Real Estate,2024-08-30,2024-11-03,645,4.9,Cognitive Computing
AI05279,Machine Learning Engineer,70115,USD,MI,Part-time,Israel,S,Israel,0,"GCP, Statistics, Azure",Associate,11,Telecommunications,2024-01-10,2024-01-28,2114,8.4,Algorithmic Solutions
AI05280,Machine Learning Researcher,148894,USD,SE,Contract,Canada,M,Finland,100,"Data Visualization, Tableau, AWS",Bachelor,1,Gaming,2024-07-14,2024-08-25,1803,6.7,AI Innovations
AI05281,AI Consultant,100987,USD,SE,Full-time,Australia,S,Israel,0,"Hadoop, Python, Scala, TensorFlow, Linux",Associate,6,Automotive,2025-04-26,2025-07-02,918,4.2,Algorithmic Solutions
AI05282,Machine Learning Researcher,61533,USD,MI,Freelance,Canada,M,Israel,0,"Kubernetes, MLOps, PyTorch, Mathematics",Associate,3,Education,2025-03-07,2025-03-30,503,8.8,Autonomous Tech
AI05283,Data Engineer,32521,USD,EN,Full-time,India,M,United States,100,"NLP, Docker, Mathematics",Bachelor,0,Media,2024-07-21,2024-08-05,933,9.9,Cognitive Computing
AI05284,AI Software Engineer,50722,EUR,EN,Part-time,Canada,L,Netherlands,50,"Python, Computer Vision, Scala, TensorFlow, Hadoop",Associate,10,Education,2025-03-05,2025-04-05,1639,8.5,Quantum Computing Inc
AI05285,AI Consultant,29195,USD,EN,Full-time,Canada,M,Ireland,0,"Mathematics, Tableau, GCP, Java",Bachelor,12,Government,2025-02-11,2025-03-15,1325,4.9,Machine Intelligence Group
AI05286,Machine Learning Engineer,24916,USD,EN,Full-time,India,S,Switzerland,50,"Python, Hadoop, NLP",PhD,9,Gaming,2024-06-10,2024-07-27,868,8.3,TechCorp Inc
AI05287,AI Architect,26344,USD,EN,Full-time,Switzerland,S,Sweden,100,"TensorFlow, Hadoop, Deep Learning",Associate,4,Consulting,2024-11-25,2025-01-11,2307,5.4,Future Systems
AI05288,AI Specialist,52088,EUR,EN,Freelance,Germany,S,France,0,"Scala, Mathematics, Git, Tableau",PhD,0,Automotive,2024-03-30,2024-05-15,807,6.7,Predictive Systems
AI05289,Data Scientist,24489,USD,EN,Full-time,United States,S,Sweden,0,"Java, Computer Vision, Kubernetes, Scala, PyTorch",Associate,0,Telecommunications,2024-10-15,2024-11-20,2128,9.8,Quantum Computing Inc
AI05290,Autonomous Systems Engineer,139077,EUR,SE,Full-time,United States,M,China,100,"Kubernetes, SQL, Java",Bachelor,0,Finance,2024-07-09,2024-08-18,1793,5.9,DataVision Ltd
AI05291,AI Consultant,186438,EUR,SE,Full-time,India,M,France,100,"PyTorch, AWS, GCP, Java, Spark",Bachelor,7,Media,2024-08-31,2024-10-29,1996,8.4,Predictive Systems
AI05292,Research Scientist,67414,EUR,MI,Full-time,Australia,M,France,100,"PyTorch, Kubernetes, Spark, Computer Vision, AWS",Bachelor,4,Telecommunications,2025-04-01,2025-04-19,552,5.8,Neural Networks Co
AI05293,Deep Learning Engineer,31499,USD,EN,Part-time,Netherlands,S,Austria,0,"Python, Statistics, Tableau, Linux, Data Visualization",Bachelor,13,Automotive,2024-09-01,2024-11-05,561,6.4,Digital Transformation LLC
AI05294,NLP Engineer,39983,USD,EN,Full-time,United Kingdom,M,Australia,0,"Python, Kubernetes, TensorFlow, Hadoop",Master,8,Government,2024-12-30,2025-02-05,1999,7.6,AI Innovations
AI05295,Principal Data Scientist,233089,USD,SE,Freelance,India,M,Israel,0,"Python, Deep Learning, Linux, TensorFlow",PhD,10,Real Estate,2024-07-14,2024-08-10,1858,5.9,Algorithmic Solutions
AI05296,Data Scientist,70025,USD,MI,Full-time,France,M,Singapore,0,"Mathematics, Deep Learning, Kubernetes",Master,1,Retail,2024-10-11,2024-11-08,890,5.3,DataVision Ltd
AI05297,Data Analyst,133243,USD,SE,Full-time,United States,S,Denmark,100,"Git, Linux, R, Computer Vision",Master,17,Healthcare,2025-04-26,2025-05-18,1607,4.5,Cloud AI Solutions
AI05298,NLP Engineer,59531,USD,MI,Full-time,Sweden,S,Finland,100,"Java, Tableau, Hadoop",Master,4,Consulting,2024-02-23,2024-03-09,1302,4.6,Future Systems
AI05299,Data Engineer,80723,USD,MI,Part-time,France,S,Singapore,50,"Kubernetes, Git, NLP, Azure, Scala",PhD,15,Telecommunications,2024-01-09,2024-02-02,756,4.7,Cloud AI Solutions
AI05300,Robotics Engineer,36849,GBP,EN,Full-time,United States,M,United Kingdom,100,"Python, MLOps, SQL, Data Visualization, Kubernetes",Associate,8,Gaming,2024-09-01,2024-10-13,1140,4.5,Cloud AI Solutions
AI05301,Computer Vision Engineer,30304,USD,EN,Full-time,India,S,United States,50,"Docker, R, MLOps",Bachelor,12,Government,2024-02-12,2024-04-04,2177,9.9,Autonomous Tech
AI05302,AI Research Scientist,95280,EUR,MI,Contract,Canada,M,Netherlands,100,"Kubernetes, R, SQL, Computer Vision, Java",Bachelor,0,Real Estate,2025-01-18,2025-03-22,1067,7.3,Advanced Robotics
AI05303,Head of AI,24741,EUR,EN,Full-time,United States,M,Germany,100,"AWS, Hadoop, Tableau, Kubernetes, Scala",Bachelor,12,Education,2024-11-23,2024-12-11,2264,8.5,Digital Transformation LLC
AI05304,Autonomous Systems Engineer,93328,USD,MI,Contract,Finland,L,India,0,"Deep Learning, Linux, Python",Bachelor,1,Education,2025-04-04,2025-05-06,1335,6.6,Neural Networks Co
AI05305,Head of AI,68230,EUR,MI,Full-time,Ireland,S,Israel,100,"PyTorch, Git, SQL",Master,2,Automotive,2024-04-30,2024-05-30,1340,8.6,Predictive Systems
AI05306,AI Consultant,19753,USD,EN,Freelance,France,S,Israel,100,"Kubernetes, AWS, Data Visualization",Associate,2,Manufacturing,2024-11-23,2025-01-29,963,6.8,Algorithmic Solutions
AI05307,Head of AI,34716,USD,EN,Full-time,United Kingdom,M,South Korea,0,"Git, Mathematics, Deep Learning",Associate,9,Media,2024-01-08,2024-03-16,773,8.0,Machine Intelligence Group
AI05308,Autonomous Systems Engineer,34902,USD,EN,Full-time,United States,S,Austria,0,"R, SQL, Tableau, MLOps",Master,5,Automotive,2024-02-03,2024-04-07,2179,9.0,DeepTech Ventures
AI05309,Data Scientist,41855,GBP,EN,Freelance,France,S,Australia,0,"Tableau, Hadoop, Mathematics, SQL, Deep Learning",PhD,12,Telecommunications,2025-03-15,2025-05-09,1933,1.0,DeepTech Ventures
AI05310,Machine Learning Researcher,50771,USD,EN,Full-time,India,L,United States,50,"Python, Git, Computer Vision, Linux",Master,6,Manufacturing,2025-03-11,2025-04-19,633,7.5,DataVision Ltd
AI05311,ML Ops Engineer,53118,USD,MI,Full-time,China,S,United States,100,"Python, Scala, Java",Master,8,Manufacturing,2024-07-25,2024-09-03,1069,4.1,DeepTech Ventures
AI05312,Data Engineer,40591,USD,EN,Full-time,Israel,L,Israel,0,"Python, R, Tableau, NLP, Computer Vision",Associate,13,Consulting,2024-09-03,2024-10-27,2038,6.9,AI Innovations
AI05313,Robotics Engineer,29050,USD,EN,Freelance,Sweden,S,Sweden,100,"Spark, Java, NLP, MLOps",Master,9,Government,2024-12-09,2025-02-14,1820,7.2,AI Innovations
AI05314,AI Architect,53354,EUR,EN,Freelance,Netherlands,M,United Kingdom,0,"Statistics, GCP, Kubernetes",PhD,4,Transportation,2025-02-03,2025-02-25,1790,5.0,Algorithmic Solutions
AI05315,Head of AI,40658,USD,EN,Full-time,Canada,M,Norway,0,"Deep Learning, GCP, Python, Data Visualization, MLOps",Master,13,Transportation,2024-03-04,2024-03-20,1729,8.0,Machine Intelligence Group
AI05316,AI Specialist,84212,USD,MI,Contract,United States,M,Japan,100,"Python, MLOps, Data Visualization, GCP, R",PhD,8,Automotive,2024-01-20,2024-03-28,1093,8.2,Cognitive Computing
AI05317,AI Research Scientist,23734,USD,EN,Full-time,Canada,M,Japan,100,"Data Visualization, GCP, SQL, Mathematics, Tableau",Associate,6,Healthcare,2024-02-14,2024-04-05,630,5.3,Smart Analytics
AI05318,Data Analyst,65343,USD,MI,Full-time,China,S,Austria,0,"Linux, Python, NLP",Associate,1,Education,2024-07-25,2024-09-07,997,9.5,Algorithmic Solutions
AI05319,Autonomous Systems Engineer,306002,USD,EX,Full-time,United Kingdom,L,Canada,100,"Python, Statistics, Docker, GCP, Spark",Bachelor,14,Technology,2025-04-07,2025-05-28,1006,4.3,Advanced Robotics
AI05320,AI Consultant,43819,USD,MI,Full-time,Canada,S,Singapore,0,"Git, Python, Linux",Associate,7,Real Estate,2024-03-16,2024-04-27,2067,3.0,Cloud AI Solutions
AI05321,Data Analyst,40663,USD,EN,Freelance,India,L,China,0,"Spark, Linux, Tableau, MLOps, PyTorch",Associate,3,Consulting,2024-08-08,2024-09-03,1795,4.0,Digital Transformation LLC
AI05322,Machine Learning Researcher,242297,USD,EX,Full-time,France,M,United States,100,"R, Scala, Linux, Hadoop, Data Visualization",Master,1,Gaming,2024-01-02,2024-02-15,789,6.3,Cognitive Computing
AI05323,Principal Data Scientist,42971,EUR,EN,Full-time,Canada,M,France,100,"Git, Statistics, Hadoop, Deep Learning, Computer Vision",Bachelor,15,Transportation,2025-03-03,2025-03-22,2269,7.8,Quantum Computing Inc
AI05324,AI Product Manager,38034,USD,EN,Full-time,India,S,Singapore,0,"Java, Linux, Azure, Spark",Master,3,Retail,2024-08-31,2024-09-21,516,9.6,Advanced Robotics
AI05325,Research Scientist,30047,EUR,EN,Full-time,Ireland,M,Netherlands,0,"SQL, PyTorch, Computer Vision, R",Associate,0,Technology,2024-01-15,2024-02-08,1436,5.6,AI Innovations
AI05326,Machine Learning Researcher,112382,USD,MI,Full-time,United States,L,Singapore,100,"R, Hadoop, Azure, PyTorch, AWS",Master,4,Retail,2024-11-13,2025-01-07,622,5.3,AI Innovations
AI05327,Principal Data Scientist,45054,EUR,EN,Full-time,Sweden,S,Germany,0,"Hadoop, SQL, AWS",PhD,11,Government,2024-12-13,2025-02-23,1292,4.0,DeepTech Ventures
AI05328,Principal Data Scientist,61047,USD,MI,Freelance,United States,M,Netherlands,100,"Git, MLOps, Linux, Scala",Bachelor,4,Manufacturing,2024-04-21,2024-05-27,848,4.2,TechCorp Inc
AI05329,Head of AI,98028,USD,MI,Full-time,Japan,S,Finland,0,"SQL, Kubernetes, Tableau, Azure",PhD,18,Consulting,2024-07-16,2024-08-25,2412,7.1,Digital Transformation LLC
AI05330,AI Software Engineer,109828,USD,SE,Contract,India,S,Austria,0,"SQL, TensorFlow, Statistics, Mathematics",Associate,15,Telecommunications,2024-07-25,2024-08-21,1610,6.5,Advanced Robotics
AI05331,AI Architect,226381,USD,SE,Contract,France,L,South Korea,100,"Python, TensorFlow, NLP, AWS",PhD,8,Retail,2024-07-24,2024-10-03,564,6.7,TechCorp Inc
AI05332,Head of AI,31961,USD,EN,Contract,Germany,S,Sweden,100,"Java, Kubernetes, Docker, TensorFlow, SQL",Master,15,Automotive,2024-06-17,2024-07-28,1685,6.6,Autonomous Tech
AI05333,Data Engineer,44816,EUR,EN,Freelance,China,M,France,0,"Computer Vision, MLOps, Tableau, Linux",PhD,10,Consulting,2025-03-07,2025-05-02,833,8.7,DataVision Ltd
AI05334,AI Product Manager,33981,USD,EN,Full-time,India,L,Ireland,0,"Linux, Computer Vision, Hadoop, Deep Learning",Bachelor,18,Media,2024-02-06,2024-03-03,1388,7.0,Cognitive Computing
AI05335,Data Engineer,160522,USD,SE,Contract,India,M,Singapore,0,"R, Linux, Deep Learning, TensorFlow",Associate,1,Education,2024-03-09,2024-05-16,2033,4.4,Digital Transformation LLC
AI05336,Machine Learning Engineer,54329,USD,EN,Freelance,United States,L,Australia,100,"SQL, Git, Data Visualization",PhD,11,Technology,2024-11-13,2025-01-07,2002,8.0,AI Innovations
AI05337,AI Product Manager,20980,USD,EN,Full-time,Netherlands,S,China,100,"MLOps, Git, Tableau",Bachelor,6,Telecommunications,2024-01-26,2024-02-22,2276,5.8,Advanced Robotics
AI05338,Machine Learning Researcher,290635,USD,EX,Full-time,Netherlands,M,China,100,"Docker, Scala, Computer Vision, SQL",Master,0,Education,2024-09-02,2024-10-09,1448,5.6,Smart Analytics
AI05339,Robotics Engineer,38035,USD,EN,Freelance,United Kingdom,M,Israel,100,"Java, PyTorch, Data Visualization, Scala, Kubernetes",Bachelor,2,Real Estate,2024-06-10,2024-06-28,521,8.0,AI Innovations
AI05340,AI Product Manager,40225,GBP,EN,Full-time,India,M,United Kingdom,0,"Deep Learning, SQL, PyTorch",Master,4,Healthcare,2024-09-14,2024-11-02,825,6.2,TechCorp Inc
AI05341,AI Software Engineer,60040,GBP,MI,Full-time,Germany,M,United Kingdom,0,"Python, GCP, Kubernetes",Bachelor,7,Consulting,2025-01-21,2025-02-20,1254,4.9,TechCorp Inc
AI05342,Research Scientist,87091,EUR,MI,Full-time,Germany,S,Denmark,0,"Kubernetes, Python, Scala, Statistics, Docker",Master,4,Real Estate,2024-02-26,2024-03-16,573,7.5,Cognitive Computing
AI05343,Robotics Engineer,50434,GBP,MI,Full-time,United States,S,United Kingdom,0,"SQL, GCP, Tableau, NLP",Bachelor,4,Healthcare,2025-03-17,2025-05-23,1059,5.4,DeepTech Ventures
AI05344,Deep Learning Engineer,45138,USD,EN,Full-time,Ireland,M,Switzerland,0,"Mathematics, Scala, Statistics, Hadoop",Bachelor,0,Retail,2024-01-10,2024-02-05,1267,4.6,Predictive Systems
AI05345,Data Analyst,84538,USD,MI,Freelance,India,M,Japan,100,"Spark, Deep Learning, Kubernetes, Azure",Bachelor,19,Healthcare,2025-03-09,2025-04-07,2423,8.6,Autonomous Tech
AI05346,NLP Engineer,26066,USD,EN,Contract,China,M,Netherlands,100,"PyTorch, MLOps, TensorFlow",Associate,4,Energy,2024-05-12,2024-07-23,703,5.8,Neural Networks Co
AI05347,ML Ops Engineer,144231,USD,SE,Full-time,Canada,M,India,0,"Hadoop, Statistics, Azure, Git",Associate,6,Manufacturing,2025-01-08,2025-02-26,2396,5.2,Smart Analytics
AI05348,AI Consultant,191218,EUR,EX,Contract,Singapore,S,France,0,"Hadoop, Java, AWS, R",Master,12,Telecommunications,2024-03-01,2024-03-28,1011,8.8,Cognitive Computing
AI05349,Computer Vision Engineer,28697,USD,EN,Contract,France,S,China,100,"Computer Vision, Java, R",Master,7,Retail,2025-03-15,2025-04-30,1451,8.4,Future Systems
AI05350,Machine Learning Researcher,243703,USD,EX,Contract,United States,M,Norway,0,"AWS, Azure, GCP, Docker",Associate,0,Consulting,2025-03-03,2025-04-11,740,6.2,Algorithmic Solutions
AI05351,Data Engineer,81646,USD,MI,Freelance,France,M,Israel,100,"Git, Spark, Data Visualization, Hadoop, Deep Learning",Associate,5,Finance,2024-03-14,2024-04-05,1131,8.2,TechCorp Inc
