job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI06289,AI Specialist,53446,USD,MI,Freelance,Denmark,S,Denmark,50,"Computer Vision, Java, Linux, SQL, Deep Learning",Master,19,Automotive,2025-03-05,2025-05-05,1335,4.3,Algorithmic Solutions
AI06290,Machine Learning Engineer,45950,USD,EN,Part-time,Switzerland,M,Switzerland,0,"NLP, Data Visualization, Java, MLOps",PhD,2,Telecommunications,2024-03-06,2024-05-12,2458,10.0,Cognitive Computing
AI06291,Data Analyst,188559,USD,EX,Full-time,India,L,India,0,"NLP, Kubernetes, PyTorch, Mathematics",PhD,0,Energy,2025-04-15,2025-05-03,843,8.9,TechCorp Inc
AI06292,Computer Vision Engineer,184989,USD,EX,Full-time,United States,S,United States,100,"Docker, Kubernetes, MLOps, Computer Vision, Java",Associate,9,Real Estate,2024-09-12,2024-11-01,2444,5.9,DeepTech Ventures
AI06293,Autonomous Systems Engineer,67988,USD,MI,Part-time,Australia,M,Australia,0,"AWS, Git, Kubernetes, Deep Learning",Bachelor,14,Automotive,2024-12-02,2025-01-25,2347,6.4,Quantum Computing Inc
AI06294,Machine Learning Researcher,134735,USD,SE,Full-time,Austria,S,Austria,0,"Azure, R, MLOps",Master,6,Telecommunications,2025-01-11,2025-01-28,692,7.3,AI Innovations
AI06295,Research Scientist,138369,USD,SE,Full-time,Denmark,L,Denmark,100,"Python, Java, Data Visualization, Mathematics",Bachelor,6,Finance,2024-03-15,2024-05-24,1047,8.7,Cognitive Computing
AI06296,Autonomous Systems Engineer,31086,USD,EN,Full-time,Israel,L,Israel,0,"Docker, R, Tableau",PhD,4,Media,2025-04-28,2025-07-02,843,6.2,Autonomous Tech
AI06297,AI Specialist,28164,USD,EN,Full-time,China,S,China,0,"SQL, Kubernetes, PyTorch, Statistics",Bachelor,9,Gaming,2024-03-08,2024-04-04,1663,7.4,Neural Networks Co
AI06298,NLP Engineer,47122,GBP,EN,Full-time,United Kingdom,L,United Kingdom,100,"R, Spark, Deep Learning, Mathematics, Python",PhD,1,Gaming,2024-07-26,2024-08-28,871,5.6,Cognitive Computing
AI06299,AI Specialist,26136,USD,EN,Full-time,China,S,China,100,"Git, SQL, Mathematics",PhD,6,Finance,2025-02-03,2025-03-12,1205,5.9,DeepTech Ventures
AI06300,Machine Learning Researcher,129186,USD,SE,Full-time,Australia,S,Australia,0,"Java, Git, PyTorch",PhD,5,Technology,2024-04-23,2024-06-19,1143,5.5,Autonomous Tech
AI06301,ML Ops Engineer,38892,USD,EN,Full-time,United States,M,Israel,0,"R, Deep Learning, Python, SQL, TensorFlow",PhD,4,Manufacturing,2024-08-08,2024-08-29,1696,5.8,Quantum Computing Inc
AI06302,Data Engineer,48864,EUR,EN,Full-time,Germany,L,Austria,0,"SQL, Git, Kubernetes",PhD,15,Media,2024-11-03,2024-12-18,1493,7.8,DeepTech Ventures
AI06303,AI Architect,41431,USD,EN,Part-time,United States,S,Switzerland,0,"GCP, Python, Computer Vision",Associate,13,Consulting,2024-07-25,2024-10-02,2108,8.4,Autonomous Tech
AI06304,Data Scientist,99934,USD,SE,Full-time,Australia,L,France,100,"Kubernetes, SQL, Deep Learning, Computer Vision",Bachelor,15,Transportation,2024-01-04,2024-02-18,683,8.4,Cloud AI Solutions
AI06305,Machine Learning Engineer,27654,USD,EN,Freelance,India,S,India,0,"GCP, MLOps, Azure",PhD,2,Media,2025-04-14,2025-06-13,1278,7.7,Cloud AI Solutions
AI06306,Data Scientist,47006,USD,EN,Full-time,Ireland,S,Ireland,100,"Scala, Hadoop, Mathematics, Linux",PhD,3,Technology,2024-04-27,2024-05-16,804,7.3,Smart Analytics
AI06307,Research Scientist,48544,EUR,EN,Full-time,Netherlands,M,Netherlands,100,"Hadoop, Scala, AWS",Master,16,Manufacturing,2024-03-23,2024-04-26,1073,8.0,Machine Intelligence Group
AI06308,Principal Data Scientist,41092,USD,EN,Contract,India,L,India,100,"MLOps, SQL, Docker, Linux, AWS",Master,15,Real Estate,2024-02-27,2024-03-31,1795,4.3,Digital Transformation LLC
AI06309,ML Ops Engineer,93689,USD,SE,Part-time,India,L,Norway,100,"Data Visualization, R, SQL, PyTorch",Associate,5,Gaming,2024-06-22,2024-08-17,1123,4.0,Machine Intelligence Group
AI06310,AI Software Engineer,29978,USD,EN,Full-time,Switzerland,L,Japan,0,"R, Linux, Deep Learning, AWS",Master,5,Finance,2025-04-30,2025-06-05,1560,3.5,TechCorp Inc
AI06311,Autonomous Systems Engineer,100786,USD,SE,Full-time,Singapore,M,Singapore,100,"Data Visualization, R, AWS, GCP, Linux",Bachelor,11,Finance,2025-02-15,2025-03-29,633,8.5,Quantum Computing Inc
AI06312,Autonomous Systems Engineer,46959,USD,EN,Contract,Australia,M,Australia,100,"Azure, Linux, Computer Vision, Git, PyTorch",Bachelor,14,Energy,2024-04-04,2024-04-24,1555,6.1,DeepTech Ventures
AI06313,Robotics Engineer,38803,USD,EN,Freelance,Switzerland,S,Switzerland,0,"Scala, Hadoop, R, Deep Learning, GCP",Associate,12,Media,2025-01-01,2025-02-22,1105,6.8,Quantum Computing Inc
AI06314,Data Scientist,67912,USD,MI,Full-time,South Korea,S,South Korea,100,"Docker, Mathematics, Python, TensorFlow, Computer Vision",Associate,8,Education,2024-06-12,2024-06-29,1677,1.8,AI Innovations
AI06315,Data Scientist,83167,USD,MI,Full-time,United States,S,United States,100,"Git, R, SQL, Hadoop",Associate,0,Manufacturing,2024-01-19,2024-03-23,690,6.8,AI Innovations
AI06316,Data Engineer,67732,USD,MI,Full-time,Norway,M,Norway,0,"Kubernetes, Python, Scala",Bachelor,7,Government,2024-05-05,2024-06-18,1024,4.2,Cognitive Computing
AI06317,NLP Engineer,29615,USD,EN,Contract,Ireland,M,Ireland,100,"Python, PyTorch, Data Visualization, NLP, SQL",Bachelor,1,Consulting,2024-06-28,2024-08-02,1332,5.9,Smart Analytics
AI06318,Autonomous Systems Engineer,64299,GBP,MI,Freelance,United Kingdom,M,Sweden,0,"PyTorch, Azure, Mathematics",Master,11,Education,2024-09-23,2024-12-01,2003,5.4,Quantum Computing Inc
AI06319,Robotics Engineer,52699,USD,MI,Contract,China,S,Singapore,100,"Computer Vision, AWS, Mathematics",Bachelor,0,Healthcare,2024-11-13,2024-11-28,2275,10.0,Quantum Computing Inc
AI06320,NLP Engineer,117503,USD,SE,Freelance,Ireland,M,Ireland,100,"Mathematics, Kubernetes, Docker",Associate,0,Retail,2024-06-23,2024-08-06,2068,10.0,TechCorp Inc
AI06321,Research Scientist,46826,EUR,EN,Full-time,France,S,France,50,"PyTorch, Data Visualization, SQL, Computer Vision, Kubernetes",PhD,15,Media,2024-03-10,2024-04-15,2497,7.6,Autonomous Tech
AI06322,NLP Engineer,39056,GBP,EN,Full-time,United Kingdom,M,United Kingdom,50,"AWS, Git, R",Master,7,Technology,2024-05-31,2024-07-16,1199,6.3,Algorithmic Solutions
AI06323,Head of AI,48357,USD,EN,Full-time,Denmark,S,Denmark,100,"Statistics, Kubernetes, Data Visualization",Bachelor,0,Education,2024-06-26,2024-07-31,1669,4.6,Autonomous Tech
AI06324,Robotics Engineer,73530,EUR,MI,Full-time,France,S,France,0,"Docker, Computer Vision, MLOps, SQL, Azure",Associate,5,Energy,2024-05-24,2024-08-03,1116,5.4,Future Systems
AI06325,Data Scientist,30583,USD,EN,Full-time,India,S,India,0,"AWS, Deep Learning, SQL",Associate,15,Consulting,2025-01-22,2025-02-26,1933,2.7,Future Systems
AI06326,AI Specialist,74008,USD,MI,Full-time,China,M,China,100,"Data Visualization, GCP, R, PyTorch, SQL",PhD,5,Real Estate,2025-01-29,2025-03-24,1203,7.7,Advanced Robotics
AI06327,AI Product Manager,66694,USD,MI,Full-time,Japan,M,Japan,0,"GCP, Python, Linux, PyTorch",Master,17,Media,2025-01-29,2025-03-19,2351,6.2,Neural Networks Co
AI06328,Deep Learning Engineer,81158,USD,MI,Full-time,Switzerland,L,United States,0,"TensorFlow, PyTorch, Computer Vision",Associate,0,Retail,2024-12-09,2025-01-17,2496,3.1,Cognitive Computing
AI06329,AI Software Engineer,82424,USD,MI,Contract,Japan,L,Sweden,50,"Computer Vision, Data Visualization, Deep Learning",Bachelor,8,Transportation,2024-12-12,2025-01-23,959,7.5,Digital Transformation LLC
AI06330,AI Specialist,60327,EUR,MI,Full-time,Netherlands,M,Netherlands,100,"NLP, Python, Java, TensorFlow",Bachelor,18,Telecommunications,2024-01-30,2024-03-20,1818,6.4,AI Innovations
AI06331,Data Engineer,26373,USD,EN,Freelance,Switzerland,M,Germany,100,"Mathematics, Git, Data Visualization, Azure",Bachelor,0,Telecommunications,2024-05-21,2024-07-03,2096,6.3,Quantum Computing Inc
AI06332,NLP Engineer,44423,USD,EN,Full-time,Denmark,M,China,0,"Java, GCP, R",Associate,2,Healthcare,2024-07-30,2024-10-05,1586,9.6,AI Innovations
AI06333,Data Engineer,44077,USD,EN,Freelance,India,S,India,50,"R, SQL, AWS",Associate,0,Finance,2024-02-02,2024-02-20,1574,3.4,Digital Transformation LLC
AI06334,AI Software Engineer,44215,USD,EN,Contract,South Korea,L,South Korea,100,"Python, TensorFlow, Linux",Master,0,Retail,2024-06-19,2024-07-04,2392,5.2,Autonomous Tech
AI06335,Head of AI,25795,USD,EN,Contract,Ireland,S,Ireland,0,"Git, Tableau, NLP, Statistics",Bachelor,18,Gaming,2024-08-16,2024-10-27,2060,5.3,Cognitive Computing
AI06336,Data Analyst,47814,EUR,EN,Full-time,Germany,S,Germany,0,"Python, R, NLP",Bachelor,3,Media,2024-09-25,2024-12-01,1781,7.7,TechCorp Inc
AI06337,Computer Vision Engineer,123112,EUR,SE,Full-time,France,S,France,100,"Git, R, Spark, NLP",Master,2,Media,2024-10-25,2024-12-19,560,5.6,Cloud AI Solutions
AI06338,Principal Data Scientist,74438,USD,MI,Freelance,Canada,M,Singapore,100,"Python, Deep Learning, Computer Vision",Master,3,Energy,2024-01-14,2024-02-18,1093,7.3,Machine Intelligence Group
AI06339,Robotics Engineer,44347,USD,EN,Freelance,Finland,M,Austria,100,"Python, Statistics, TensorFlow, Computer Vision, Azure",PhD,16,Education,2024-06-01,2024-06-25,1470,6.7,Digital Transformation LLC
AI06340,NLP Engineer,73311,EUR,MI,Full-time,France,M,France,100,"Deep Learning, Java, Python, TensorFlow, Kubernetes",PhD,10,Telecommunications,2025-02-16,2025-03-25,1595,6.4,Algorithmic Solutions
AI06341,Head of AI,74320,USD,MI,Contract,India,L,India,0,"PyTorch, TensorFlow, Tableau, Azure, NLP",Associate,11,Telecommunications,2024-10-05,2024-12-04,2475,7.1,Smart Analytics
AI06342,Machine Learning Researcher,84782,USD,MI,Contract,Singapore,M,Singapore,100,"GCP, Scala, Kubernetes",Bachelor,3,Energy,2024-07-06,2024-08-14,1470,7.9,TechCorp Inc
AI06343,AI Consultant,41040,GBP,EN,Full-time,United Kingdom,L,United Kingdom,100,"Deep Learning, Spark, R, Python",Associate,0,Automotive,2024-08-01,2024-09-06,1862,4.9,Algorithmic Solutions
AI06344,AI Architect,43353,EUR,EN,Freelance,Netherlands,L,Netherlands,100,"Python, TensorFlow, PyTorch, Computer Vision",Bachelor,10,Telecommunications,2024-10-02,2024-11-01,2357,8.2,Cloud AI Solutions
AI06345,Machine Learning Engineer,37453,USD,EN,Freelance,Austria,M,Australia,0,"Linux, R, MLOps, Python",PhD,4,Transportation,2024-02-08,2024-03-10,1850,7.4,Digital Transformation LLC
AI06346,Computer Vision Engineer,39765,USD,EN,Freelance,Denmark,S,Denmark,0,"Scala, Git, Hadoop, AWS",Associate,8,Healthcare,2024-11-09,2025-01-14,989,3.5,Cognitive Computing
AI06347,Machine Learning Engineer,45100,USD,EN,Full-time,Israel,S,Israel,0,"Deep Learning, Linux, NLP",Associate,3,Government,2024-12-22,2025-01-12,513,6.2,Algorithmic Solutions
AI06348,Machine Learning Researcher,61802,USD,MI,Part-time,Australia,M,Australia,100,"Hadoop, GCP, Linux",Associate,0,Real Estate,2025-04-08,2025-05-08,911,4.3,Smart Analytics
AI06349,Machine Learning Researcher,30041,EUR,EN,Contract,Germany,S,Germany,100,"Python, Kubernetes, NLP",PhD,18,Government,2024-04-21,2024-06-12,1689,6.5,Predictive Systems
AI06350,Computer Vision Engineer,67419,USD,MI,Full-time,Japan,M,Switzerland,0,"Hadoop, Docker, Deep Learning, SQL",Master,12,Energy,2024-01-25,2024-02-19,1370,9.2,Cloud AI Solutions
AI06351,Data Analyst,83782,USD,MI,Freelance,Australia,S,Australia,0,"MLOps, Kubernetes, Azure, Computer Vision",Associate,0,Media,2024-09-15,2024-10-18,860,8.5,Smart Analytics
AI06352,AI Software Engineer,117270,USD,SE,Full-time,China,M,China,0,"Kubernetes, PyTorch, Spark, Mathematics, TensorFlow",Associate,6,Technology,2024-12-11,2024-12-29,870,6.6,Algorithmic Solutions
AI06353,Data Analyst,36303,EUR,EN,Freelance,France,L,France,50,"Kubernetes, GCP, R",Master,9,Automotive,2025-04-02,2025-05-24,2305,10.0,Cognitive Computing
AI06354,Robotics Engineer,124536,USD,SE,Full-time,Sweden,S,Sweden,0,"SQL, MLOps, Linux",Associate,5,Technology,2024-08-23,2024-09-10,1767,5.5,Digital Transformation LLC
AI06355,Data Scientist,77042,EUR,MI,Contract,Germany,S,Germany,50,"Git, Kubernetes, Java",Bachelor,0,Retail,2024-12-29,2025-01-24,655,5.4,Autonomous Tech
AI06356,ML Ops Engineer,68668,USD,MI,Contract,Austria,M,Austria,0,"Spark, Deep Learning, Data Visualization, Java",Bachelor,4,Retail,2025-02-09,2025-03-06,2105,8.6,DataVision Ltd
AI06357,AI Consultant,33422,USD,EN,Freelance,Japan,S,Japan,100,"Mathematics, Hadoop, AWS, PyTorch",Associate,17,Media,2024-01-29,2024-03-27,2042,6.4,DataVision Ltd
AI06358,AI Software Engineer,31950,USD,EN,Full-time,Switzerland,S,South Korea,100,"Kubernetes, PyTorch, NLP, GCP, Hadoop",Bachelor,0,Healthcare,2024-09-17,2024-11-23,2416,4.9,Autonomous Tech
AI06359,AI Consultant,80553,USD,MI,Full-time,India,S,India,100,"Scala, R, Python",PhD,4,Education,2024-03-05,2024-04-15,1691,6.4,Neural Networks Co
AI06360,Data Analyst,197748,USD,EX,Full-time,Singapore,S,Singapore,0,"Java, Git, PyTorch",PhD,5,Government,2024-04-14,2024-05-21,753,8.0,Cloud AI Solutions
AI06361,Data Engineer,29175,USD,EN,Full-time,United States,M,United States,50,"Python, Azure, MLOps",Master,0,Transportation,2024-02-15,2024-03-08,1176,7.9,Algorithmic Solutions
AI06362,ML Ops Engineer,98377,USD,SE,Full-time,Sweden,S,Sweden,100,"Scala, PyTorch, Linux",PhD,9,Manufacturing,2024-09-22,2024-10-31,508,5.4,TechCorp Inc
AI06363,Machine Learning Researcher,84849,USD,MI,Full-time,Denmark,L,Singapore,0,"Docker, Python, Statistics, Computer Vision, PyTorch",Master,0,Automotive,2024-01-19,2024-02-23,1884,7.7,Digital Transformation LLC
AI06364,Machine Learning Engineer,134088,USD,SE,Full-time,China,L,China,100,"PyTorch, Spark, Data Visualization, SQL, Deep Learning",Bachelor,3,Healthcare,2024-09-10,2024-10-24,1938,7.6,Cloud AI Solutions
AI06365,AI Specialist,28388,USD,EN,Full-time,Austria,M,Germany,100,"Computer Vision, Statistics, Hadoop, Deep Learning, Kubernetes",PhD,1,Healthcare,2024-02-07,2024-02-23,1947,6.3,Digital Transformation LLC
AI06366,Computer Vision Engineer,58369,USD,MI,Full-time,Finland,M,Finland,100,"Linux, Azure, Data Visualization, NLP",Bachelor,18,Education,2025-01-12,2025-02-14,2429,9.8,TechCorp Inc
AI06367,AI Architect,39354,USD,EN,Full-time,Australia,S,Australia,0,"SQL, Linux, Kubernetes",Associate,3,Education,2025-02-15,2025-04-21,2004,6.1,Neural Networks Co
AI06368,Computer Vision Engineer,44143,USD,EN,Full-time,Israel,M,Austria,0,"Linux, Azure, Tableau",Bachelor,10,Technology,2025-04-29,2025-05-27,557,9.1,Smart Analytics
AI06369,Machine Learning Researcher,40460,USD,EN,Full-time,Sweden,S,Switzerland,50,"Git, GCP, Linux, Hadoop",Master,16,Real Estate,2024-08-24,2024-10-07,2427,5.7,DeepTech Ventures
AI06370,Deep Learning Engineer,38796,USD,EN,Freelance,Singapore,L,Japan,0,"R, PyTorch, NLP, Statistics, Hadoop",Bachelor,13,Finance,2024-10-22,2024-12-14,2215,8.9,Cognitive Computing
AI06371,AI Research Scientist,76442,USD,MI,Full-time,Ireland,M,Ireland,100,"Kubernetes, Tableau, Spark",Associate,14,Manufacturing,2025-02-16,2025-04-15,815,8.3,Digital Transformation LLC
AI06372,Research Scientist,26110,USD,EN,Contract,Austria,M,Japan,0,"SQL, Mathematics, Java, Linux",Master,3,Finance,2024-02-06,2024-03-27,506,7.3,Machine Intelligence Group
AI06373,Machine Learning Researcher,32291,USD,EN,Full-time,China,M,Israel,100,"Linux, Kubernetes, Data Visualization",Master,17,Transportation,2025-01-22,2025-03-05,587,6.5,Advanced Robotics
AI06374,NLP Engineer,41403,USD,EN,Freelance,Japan,L,Japan,100,"GCP, MLOps, TensorFlow, Mathematics",Master,0,Energy,2024-09-26,2024-11-09,2446,5.6,Predictive Systems
AI06375,Deep Learning Engineer,175557,USD,EX,Contract,Japan,L,Japan,100,"Scala, PyTorch, Linux, Spark",Bachelor,0,Healthcare,2024-02-29,2024-04-26,2151,6.7,Advanced Robotics
AI06376,Data Scientist,28713,USD,EN,Full-time,Switzerland,M,Switzerland,100,"R, SQL, Linux, Java",Bachelor,9,Automotive,2025-03-03,2025-05-04,1356,10.0,Algorithmic Solutions
AI06377,AI Specialist,48255,USD,EN,Contract,Denmark,S,Denmark,100,"Spark, Linux, MLOps, Data Visualization, TensorFlow",PhD,1,Healthcare,2024-02-20,2024-04-11,1786,5.2,Smart Analytics
AI06378,AI Consultant,38576,EUR,EN,Freelance,Germany,M,Germany,0,"Tableau, Spark, Java, R",Associate,6,Government,2025-04-23,2025-06-22,1684,10.0,Quantum Computing Inc
AI06379,NLP Engineer,73305,USD,MI,Freelance,Canada,L,Canada,100,"SQL, GCP, Data Visualization, Java",Master,8,Consulting,2024-03-01,2024-04-21,749,7.8,Quantum Computing Inc
AI06380,Head of AI,54940,USD,MI,Freelance,Ireland,M,China,0,"Python, R, TensorFlow",Associate,1,Manufacturing,2025-02-10,2025-04-20,2319,7.7,Predictive Systems
AI06381,Data Scientist,48851,EUR,EN,Full-time,Netherlands,L,South Korea,100,"SQL, Python, GCP",Bachelor,1,Manufacturing,2025-01-25,2025-03-06,1296,6.7,Machine Intelligence Group
AI06382,Computer Vision Engineer,79481,USD,MI,Freelance,Denmark,L,Denmark,0,"Azure, GCP, Statistics, Java, Kubernetes",Bachelor,4,Gaming,2024-02-28,2024-03-14,1992,9.0,DataVision Ltd
AI06383,Research Scientist,161086,USD,EX,Freelance,India,M,Austria,100,"NLP, Linux, GCP, Git, SQL",PhD,2,Retail,2025-03-15,2025-05-23,890,5.9,Quantum Computing Inc
AI06384,AI Research Scientist,35866,USD,EN,Freelance,Austria,M,Austria,0,"TensorFlow, Python, PyTorch, Data Visualization",Bachelor,3,Finance,2024-06-14,2024-08-19,1657,6.2,Machine Intelligence Group
AI06385,Data Scientist,52932,USD,MI,Full-time,China,M,China,0,"Scala, Java, GCP, NLP",Bachelor,4,Media,2024-11-17,2025-01-08,1944,8.3,Quantum Computing Inc
AI06386,Computer Vision Engineer,25703,USD,EN,Full-time,Australia,L,Australia,0,"MLOps, Python, TensorFlow",Associate,19,Technology,2025-03-03,2025-04-01,1213,7.5,Digital Transformation LLC
AI06387,Computer Vision Engineer,108751,USD,SE,Full-time,Singapore,M,China,0,"Hadoop, R, TensorFlow, Computer Vision",Bachelor,1,Transportation,2024-05-11,2024-06-10,992,6.4,DeepTech Ventures
AI06388,Machine Learning Researcher,48469,USD,EN,Contract,Canada,L,Canada,100,"Computer Vision, Kubernetes, Data Visualization",PhD,6,Manufacturing,2024-11-08,2025-01-20,1685,6.1,Machine Intelligence Group
AI06389,AI Product Manager,61110,USD,MI,Full-time,Singapore,L,Singapore,100,"Mathematics, Hadoop, PyTorch, R",Master,4,Healthcare,2024-08-18,2024-10-13,1308,8.4,Digital Transformation LLC
AI06390,AI Research Scientist,31517,USD,EN,Full-time,United States,S,United States,100,"GCP, Linux, Python, Mathematics",Associate,0,Transportation,2025-03-26,2025-04-19,1279,3.4,Cloud AI Solutions
AI06391,Autonomous Systems Engineer,29798,USD,EN,Full-time,Sweden,S,Sweden,50,"SQL, Hadoop, PyTorch, Kubernetes",PhD,9,Consulting,2024-08-14,2024-09-30,1046,9.2,Future Systems
AI06392,Autonomous Systems Engineer,25485,USD,EN,Freelance,Japan,S,Japan,100,"Computer Vision, Java, Hadoop",Bachelor,16,Government,2025-04-11,2025-06-16,1594,5.2,Cloud AI Solutions
AI06393,NLP Engineer,46837,USD,EN,Full-time,India,M,France,100,"Python, Azure, Deep Learning",PhD,3,Government,2024-02-18,2024-04-15,524,9.9,Machine Intelligence Group
AI06394,Data Engineer,25789,USD,EN,Freelance,Singapore,L,Singapore,0,"AWS, Java, Deep Learning, Computer Vision, Spark",Bachelor,2,Gaming,2024-05-19,2024-07-08,1239,5.9,Neural Networks Co
AI06395,AI Research Scientist,49615,USD,EN,Full-time,Australia,M,Australia,50,"GCP, MLOps, Linux, Java, SQL",Associate,7,Healthcare,2024-02-24,2024-05-01,1463,8.8,Digital Transformation LLC
AI06396,Data Engineer,42126,USD,EN,Full-time,Norway,M,Norway,0,"PyTorch, AWS, Tableau, Java, Statistics",Bachelor,1,Real Estate,2024-06-08,2024-07-29,964,4.4,DeepTech Ventures
AI06397,AI Product Manager,45026,USD,EN,Full-time,Ireland,M,Ireland,0,"Spark, Mathematics, R",PhD,9,Healthcare,2024-07-02,2024-08-30,1931,6.5,Smart Analytics
AI06398,Machine Learning Researcher,35210,USD,EN,Full-time,Ireland,L,Ireland,0,"SQL, Scala, PyTorch, GCP",Associate,1,Energy,2025-04-18,2025-06-12,1557,10.0,Algorithmic Solutions
AI06399,AI Software Engineer,71223,USD,MI,Full-time,South Korea,M,South Korea,0,"GCP, Kubernetes, Deep Learning, R",PhD,0,Automotive,2024-12-31,2025-03-08,2201,4.5,Digital Transformation LLC
AI06400,AI Research Scientist,37061,USD,EN,Contract,Japan,M,Japan,100,"Computer Vision, SQL, Python, Deep Learning",Master,1,Healthcare,2024-10-14,2024-12-22,1205,7.6,AI Innovations
AI06401,Autonomous Systems Engineer,48079,USD,EN,Contract,Switzerland,M,Switzerland,100,"Hadoop, SQL, Linux, PyTorch",Bachelor,0,Automotive,2024-11-17,2024-12-23,2383,4.5,Future Systems
AI06402,Principal Data Scientist,45999,USD,EN,Full-time,Singapore,M,Singapore,50,"Spark, Scala, AWS, Docker, Hadoop",PhD,1,Gaming,2024-04-23,2024-06-05,1814,5.7,TechCorp Inc
AI06403,AI Research Scientist,39515,USD,EN,Contract,Norway,M,Netherlands,100,"Hadoop, PyTorch, Tableau, Scala",Associate,17,Government,2024-10-21,2024-12-05,826,3.6,DataVision Ltd
AI06404,AI Consultant,96420,USD,SE,Full-time,Sweden,L,Sweden,100,"Statistics, Git, Deep Learning",Bachelor,2,Technology,2024-09-26,2024-12-05,1820,6.8,Cloud AI Solutions
AI06405,Research Scientist,47802,USD,EN,Part-time,Finland,L,Finland,0,"Scala, NLP, Python",Associate,19,Healthcare,2024-02-05,2024-03-07,1701,4.3,Neural Networks Co
AI06406,AI Architect,31248,USD,EN,Part-time,Switzerland,L,Australia,0,"Spark, TensorFlow, Data Visualization",PhD,0,Manufacturing,2024-12-17,2025-02-08,514,4.0,Predictive Systems
AI06407,Machine Learning Engineer,47487,USD,EN,Full-time,Norway,S,Norway,100,"SQL, Kubernetes, Tableau, Docker, MLOps",Master,8,Consulting,2025-01-20,2025-02-09,1204,5.4,Digital Transformation LLC
AI06408,ML Ops Engineer,69738,USD,MI,Full-time,Singapore,S,Singapore,100,"Linux, Scala, Git, Java",Bachelor,7,Media,2024-03-27,2024-04-12,2248,6.7,Cognitive Computing
AI06409,AI Specialist,66112,GBP,MI,Full-time,United Kingdom,M,Ireland,100,"Data Visualization, SQL, Git",Associate,18,Technology,2024-12-02,2025-01-17,1902,7.7,Autonomous Tech
AI06410,Machine Learning Researcher,65524,USD,MI,Contract,South Korea,S,Japan,0,"Azure, Kubernetes, Mathematics",PhD,1,Finance,2024-05-12,2024-07-07,1330,2.7,Quantum Computing Inc
AI06411,AI Architect,116788,USD,SE,Full-time,South Korea,S,South Korea,100,"Git, Kubernetes, SQL, MLOps",Associate,6,Energy,2024-02-22,2024-05-02,2052,3.7,Smart Analytics
AI06412,Machine Learning Researcher,42441,USD,EN,Freelance,Switzerland,L,Switzerland,0,"R, SQL, Python, TensorFlow, PyTorch",Associate,0,Real Estate,2025-02-06,2025-02-25,1561,6.8,Cognitive Computing
AI06413,AI Consultant,41043,EUR,EN,Full-time,France,S,France,0,"Python, Tableau, MLOps, Kubernetes",PhD,2,Manufacturing,2024-09-26,2024-12-08,1770,5.4,Advanced Robotics
AI06414,ML Ops Engineer,64628,USD,MI,Full-time,Austria,M,Austria,0,"R, TensorFlow, AWS",Master,3,Real Estate,2024-05-11,2024-07-07,601,5.4,Machine Intelligence Group
AI06415,Principal Data Scientist,30425,USD,EN,Full-time,Sweden,L,Sweden,0,"Azure, NLP, SQL, Spark",PhD,10,Finance,2024-10-18,2024-11-02,599,5.9,Algorithmic Solutions
AI06416,AI Specialist,42922,USD,EN,Freelance,United States,M,Germany,0,"MLOps, SQL, Deep Learning, R, Mathematics",Bachelor,1,Automotive,2025-03-18,2025-04-14,2493,6.4,Neural Networks Co
AI06417,AI Consultant,87694,EUR,MI,Contract,France,M,France,100,"PyTorch, TensorFlow, R, Mathematics",PhD,4,Real Estate,2024-11-12,2025-01-06,819,5.7,Neural Networks Co
AI06418,Machine Learning Researcher,141504,GBP,EX,Contract,United Kingdom,M,Canada,0,"Kubernetes, Python, R",Bachelor,15,Finance,2024-03-10,2024-05-06,1631,4.9,TechCorp Inc
AI06419,Research Scientist,164497,USD,EX,Full-time,Singapore,L,Singapore,0,"Kubernetes, TensorFlow, Python",Master,2,Government,2024-02-19,2024-04-03,1693,7.0,Predictive Systems
AI06420,NLP Engineer,95023,USD,SE,Freelance,Norway,S,Norway,100,"Java, Git, Mathematics, R, GCP",Master,0,Automotive,2024-11-09,2025-01-10,1068,6.8,Digital Transformation LLC
AI06421,AI Research Scientist,112332,USD,SE,Freelance,Japan,M,Sweden,0,"GCP, Linux, SQL",Associate,18,Finance,2024-03-06,2024-05-13,1093,5.9,TechCorp Inc
AI06422,Research Scientist,41584,USD,EN,Freelance,Australia,M,Australia,100,"R, Spark, Statistics, Hadoop, NLP",Master,7,Real Estate,2024-11-28,2025-01-01,2192,7.3,TechCorp Inc
AI06423,NLP Engineer,137170,USD,SE,Contract,South Korea,M,South Korea,100,"PyTorch, SQL, NLP",Associate,14,Government,2024-10-15,2024-12-16,517,7.6,Digital Transformation LLC
AI06424,Head of AI,161780,USD,EX,Full-time,Australia,S,India,0,"Linux, Data Visualization, AWS",Master,6,Retail,2024-04-10,2024-05-16,2334,4.6,TechCorp Inc
AI06425,Machine Learning Engineer,43148,USD,EN,Full-time,Austria,L,Austria,0,"Kubernetes, Scala, Python, Hadoop, Mathematics",PhD,4,Consulting,2024-08-04,2024-09-20,1654,7.8,Quantum Computing Inc
